Followers,Ad_Spend,Estimated_Revenue,Engagement_Rate,Platform,Content_Type,Profitable
209432,3563.52,5758.2,0.016,Facebook,Image,No
914401,2172.29,5252.5,0.045,YouTube,Image,No
907739,8560.73,9545.97,0.025,Instagram,Story,No
231604,4286.28,10983.9,0.086,Instagram,Reel,Yes
158584,778.18,762.22,0.08,Twitter,Reel,No
313023,2182.83,3527.09,0.058,TikTok,Reel,No
419495,4637.0,9622.36,0.176,Twitter,Image,Yes
666220,8839.95,11371.65,0.08,Twitter,Post,Yes
864413,6403.54,7559.89,0.154,Facebook,Reel,No
83987,6946.19,10973.6,0.049,Facebook,Reel,No
830827,1246.89,948.93,0.082,YouTube,Post,No
470164,850.93,1969.41,0.084,Twitter,Image,Yes
888474,9960.34,29221.32,0.188,YouTube,Story,Yes
787713,3578.65,8649.34,0.021,Instagram,Post,No
162779,6421.58,16542.95,0.069,Twitter,Reel,No
343786,5244.88,11650.51,0.082,TikTok,Video,Yes
20023,6419.88,9221.63,0.095,Facebook,Video,Yes
176211,4964.93,11685.46,0.012,Facebook,Image,No
234841,7553.19,19125.12,0.155,Twitter,Image,Yes
283753,140.65,315.32,0.018,Facebook,Story,No
960302,9902.64,12905.99,0.088,Twitter,Story,Yes
122789,3196.14,6513.53,0.179,Twitter,Image,Yes
416534,7022.17,15329.48,0.191,Twitter,Reel,Yes
769747,1031.19,2847.97,0.189,Twitter,Post,Yes
760990,5182.89,8253.5,0.087,YouTube,Reel,Yes
83289,7421.29,4521.42,0.144,YouTube,Post,No
278785,5456.57,4513.42,0.188,Instagram,Post,No
645600,3788.02,8233.94,0.033,TikTok,Story,No
805807,9620.5,13029.6,0.147,Twitter,Image,Yes
26559,7245.82,9656.41,0.126,YouTube,Post,Yes
523904,405.88,579.8,0.106,Instagram,Reel,Yes
56426,734.44,1513.66,0.113,Instagram,Video,Yes
367142,9197.14,27181.91,0.051,Instagram,Post,No
81428,111.17,227.15,0.185,TikTok,Story,Yes
250062,3961.16,3416.42,0.164,YouTube,Reel,No
113782,5312.54,7984.29,0.165,TikTok,Post,Yes
391719,3942.18,11449.96,0.149,Twitter,Video,Yes
699646,6117.01,11171.54,0.155,YouTube,Video,Yes
405772,9626.78,12574.28,0.118,TikTok,Image,Yes
737421,6978.79,19935.76,0.058,YouTube,Image,No
145926,7871.49,18177.17,0.059,Instagram,Post,No
625141,8176.97,23271.91,0.131,TikTok,Image,Yes
326352,2308.55,2497.33,0.094,TikTok,Story,No
567134,2626.8,1398.62,0.016,Twitter,Post,No
414860,5244.71,6942.08,0.063,YouTube,Post,No
975304,4202.9,11445.83,0.041,Twitter,Post,No
839807,9035.09,13043.21,0.05,YouTube,Story,No
924582,7027.09,15025.14,0.092,Twitter,Post,Yes
500876,2974.65,7192.81,0.17,Facebook,Reel,Yes
445783,6545.23,13842.18,0.167,Instagram,Image,Yes
753922,2611.92,2866.7,0.093,Twitter,Image,No
836726,2332.98,6124.76,0.104,YouTube,Image,Yes
60182,9894.47,19358.58,0.042,YouTube,Story,No
606108,6900.09,11700.28,0.129,Twitter,Post,Yes
187626,899.01,938.17,0.126,Facebook,Reel,No
791144,8614.73,7272.34,0.04,TikTok,Post,No
252351,8554.76,19356.79,0.088,TikTok,Image,Yes
881662,9269.46,19188.2,0.02,Twitter,Image,No
58022,2925.08,7446.28,0.086,TikTok,Story,Yes
979243,4696.28,12657.15,0.131,Instagram,Reel,Yes
442441,1648.1,2385.75,0.166,Instagram,Story,Yes
860665,3447.62,7144.19,0.178,Twitter,Video,Yes
434816,8265.89,14192.1,0.011,Facebook,Reel,No
148745,1264.24,3242.21,0.145,TikTok,Image,Yes
800289,2298.61,2087.67,0.141,Instagram,Story,No
67197,4985.54,13738.84,0.199,TikTok,Post,Yes
400749,9996.73,16568.37,0.13,Twitter,Video,Yes
32585,5611.65,6650.1,0.176,TikTok,Image,No
60871,2973.92,5661.86,0.166,Facebook,Image,Yes
310378,3942.15,7542.68,0.04,YouTube,Story,No
362309,1598.47,4504.02,0.095,YouTube,Image,Yes
557542,694.08,1603.99,0.113,Facebook,Video,Yes
587165,9926.99,10698.73,0.088,YouTube,Reel,No
408472,1408.22,2885.62,0.064,Instagram,Video,No
987001,2912.18,4482.93,0.04,Facebook,Image,No
927215,1920.35,5364.51,0.045,Twitter,Story,No
686117,4474.31,10264.71,0.168,YouTube,Story,Yes
795953,5071.59,14666.94,0.056,Twitter,Video,No
931997,1338.27,1549.59,0.151,YouTube,Post,No
48837,5811.14,5360.8,0.109,Twitter,Story,No
689332,8880.38,17437.69,0.165,YouTube,Post,Yes
605055,2201.55,2382.7,0.158,Facebook,Reel,No
237187,9881.13,26222.75,0.055,Facebook,Reel,No
574189,7369.29,14178.21,0.023,Instagram,Reel,No
139454,3542.87,1811.9,0.045,Twitter,Video,No
53344,4440.35,11548.56,0.11,Facebook,Image,Yes
844601,8991.63,7189.54,0.134,TikTok,Story,No
251144,7274.57,19298.31,0.078,Instagram,Reel,Yes
231881,5981.94,5297.02,0.184,TikTok,Post,No
915634,4382.75,3673.85,0.057,Instagram,Image,No
365986,8010.83,22283.7,0.148,Instagram,Post,Yes
385681,3583.66,8410.83,0.028,Instagram,Reel,No
507047,6846.46,13387.61,0.129,Facebook,Story,Yes
830957,9478.27,7326.63,0.054,Twitter,Video,No
427674,202.6,185.33,0.074,Facebook,Reel,No
864428,5505.86,14437.72,0.179,TikTok,Post,Yes
976217,8346.02,11752.39,0.14,Instagram,Reel,Yes
671105,1572.83,4522.14,0.069,Facebook,Image,No
311914,5340.97,13980.76,0.131,Facebook,Video,Yes
576228,9320.96,10417.68,0.09,TikTok,Reel,No
376897,372.18,689.29,0.129,TikTok,Image,Yes
995423,3443.42,5224.83,0.117,TikTok,Story,Yes
28856,8375.3,15143.75,0.023,Twitter,Video,No
354039,7524.91,16372.42,0.046,TikTok,Post,No
525608,746.17,1181.15,0.081,YouTube,Post,Yes
152770,4935.48,13844.13,0.103,Instagram,Video,Yes
584107,6137.95,6421.15,0.115,Twitter,Story,No
174423,7853.89,14186.97,0.185,Instagram,Reel,Yes
496164,6031.27,5599.5,0.033,Instagram,Reel,No
60778,1170.69,1354.25,0.045,Instagram,Reel,No
685029,4014.03,4526.33,0.137,Instagram,Post,No
277393,8849.58,26093.83,0.108,Twitter,Image,Yes
739276,7193.13,16935.81,0.109,YouTube,Reel,Yes
520332,5025.41,6142.79,0.074,TikTok,Reel,Yes
204861,6016.56,7890.72,0.017,Facebook,Video,No
430763,7268.56,18466.04,0.038,Facebook,Image,No
210093,6366.05,18806.34,0.193,Facebook,Video,Yes
463120,5567.98,12577.87,0.171,TikTok,Story,Yes
208596,7854.45,14241.53,0.076,YouTube,Image,Yes
374216,691.14,1622.39,0.023,Instagram,Reel,No
228909,7670.16,21375.44,0.145,TikTok,Image,Yes
207524,1161.74,1804.64,0.166,Instagram,Video,Yes
768303,508.95,254.73,0.03,YouTube,Post,No
270045,8389.54,21287.58,0.058,YouTube,Reel,No
334373,9563.11,28362.51,0.029,Twitter,Image,No
721117,1875.2,5574.44,0.079,YouTube,Post,Yes
335977,5793.83,5649.69,0.091,Twitter,Reel,No
241773,8549.31,5886.91,0.143,YouTube,Story,No
135445,9283.66,12353.17,0.014,TikTok,Story,No
910638,8380.27,23119.99,0.04,YouTube,Reel,No
863418,564.29,1553.76,0.086,Twitter,Video,Yes
526005,8008.85,10461.68,0.169,YouTube,Reel,Yes
398650,3541.59,3832.48,0.197,YouTube,Story,No
162081,4390.22,9883.84,0.092,YouTube,Image,Yes
964152,8973.19,23456.88,0.071,Instagram,Post,Yes
211176,3933.74,2595.85,0.095,Instagram,Post,No
291951,9772.68,21806.35,0.064,TikTok,Reel,No
461494,3228.45,3742.85,0.151,Instagram,Post,No
911886,3099.16,2599.77,0.041,TikTok,Image,No
189487,2204.99,2856.87,0.181,Facebook,Video,Yes
667326,9134.79,11985.37,0.067,Facebook,Post,No
119843,5816.35,9558.26,0.137,Twitter,Image,Yes
144927,2358.96,6641.84,0.054,TikTok,Post,No
284983,7704.06,15852.89,0.085,TikTok,Image,Yes
888395,5384.39,8142.93,0.105,TikTok,Story,Yes
220707,4890.23,11859.91,0.082,YouTube,Reel,Yes
851185,3304.79,7446.07,0.057,Facebook,Post,No
501328,6756.25,16353.88,0.088,Twitter,Video,Yes
16116,1595.25,3738.5,0.019,Twitter,Reel,No
393670,8435.52,21745.85,0.194,Facebook,Video,Yes
704363,612.66,549.17,0.046,Facebook,Reel,No
867867,9729.0,18082.45,0.05,Facebook,Video,No
564159,5911.56,14748.32,0.119,Twitter,Reel,Yes
445865,2257.25,4016.99,0.104,Instagram,Video,Yes
39067,7060.63,17231.91,0.016,YouTube,Story,No
749321,4725.69,3549.34,0.144,TikTok,Post,No
456061,9359.17,16085.3,0.197,Facebook,Video,Yes
207846,9288.25,14872.07,0.086,Twitter,Post,Yes
733823,1984.0,5824.31,0.036,TikTok,Video,No
990859,4127.54,11814.15,0.071,Facebook,Reel,Yes
279710,6776.88,12785.92,0.091,Instagram,Reel,Yes
774952,4236.33,12645.59,0.022,Twitter,Image,No
4681,8071.69,22755.63,0.101,Facebook,Video,Yes
571442,8526.0,23473.48,0.058,YouTube,Video,No
709140,4837.98,14401.57,0.05,Twitter,Image,No
279167,1668.64,3561.02,0.04,Facebook,Reel,No
887867,4599.63,4928.81,0.14,Twitter,Video,No
178241,6858.18,7508.62,0.113,TikTok,Reel,No
482530,8350.73,12522.63,0.021,Twitter,Post,No
234192,6925.79,15381.08,0.16,Instagram,Video,Yes
731546,5585.85,3647.28,0.167,Instagram,Reel,No
613121,9816.33,9743.57,0.097,Instagram,Post,No
2881,7467.79,19751.7,0.127,Twitter,Image,Yes
978168,303.06,526.03,0.152,Instagram,Reel,Yes
781741,3434.51,9998.17,0.163,Instagram,Image,Yes
771692,2614.95,4708.74,0.014,Instagram,Reel,No
748512,252.93,248.2,0.093,TikTok,Image,No
55189,4220.98,8949.34,0.12,YouTube,Post,Yes
737777,2075.92,2454.1,0.039,Facebook,Reel,No
679843,7119.11,7352.93,0.068,YouTube,Post,No
605056,3494.4,8092.27,0.179,Facebook,Reel,Yes
708062,6928.9,18834.52,0.104,Instagram,Story,Yes
54311,5316.93,8183.12,0.185,YouTube,Image,Yes
445874,2816.04,4169.18,0.113,TikTok,Image,Yes
719040,2233.58,5903.33,0.187,Twitter,Video,Yes
181882,9654.89,15160.66,0.193,Facebook,Video,Yes
732893,8487.44,12720.85,0.055,YouTube,Image,No
755122,1421.34,3186.59,0.093,TikTok,Post,Yes
158702,6774.56,16732.65,0.154,TikTok,Post,Yes
408592,9125.02,16880.86,0.098,TikTok,Image,Yes
179048,7254.21,3994.32,0.127,Facebook,Reel,No
301931,181.83,419.8,0.034,YouTube,Video,No
979836,2212.29,3997.02,0.027,TikTok,Story,No
311929,5646.29,13244.3,0.139,YouTube,Video,Yes
481754,1902.42,5243.67,0.089,Facebook,Post,Yes
869374,461.55,1265.81,0.167,Instagram,Story,Yes
689514,8436.04,7897.53,0.153,Facebook,Image,No
957303,3589.93,8684.6,0.126,TikTok,Story,Yes
934403,4524.47,10530.48,0.064,Instagram,Reel,No
798124,8754.4,18714.54,0.193,Twitter,Video,Yes
609364,1997.55,4638.1,0.193,Facebook,Story,Yes
432436,1217.74,3485.21,0.065,Facebook,Video,No
582462,6432.65,6193.47,0.058,TikTok,Story,No
929479,3383.41,3801.97,0.024,Instagram,Story,No
955698,4325.9,9416.77,0.077,YouTube,Post,Yes
105648,6184.95,14676.7,0.151,Instagram,Video,Yes
95881,2325.9,6634.43,0.128,TikTok,Video,Yes
692519,9729.62,19404.36,0.078,TikTok,Video,Yes
256493,6193.48,11076.64,0.08,Twitter,Video,Yes
715483,4564.35,5980.23,0.09,Instagram,Post,Yes
693137,335.39,837.09,0.112,Instagram,Story,Yes
194839,937.81,1029.71,0.092,YouTube,Video,No
616197,2384.61,3248.17,0.192,Twitter,Video,Yes
874272,9273.13,15514.36,0.131,Facebook,Image,Yes
186639,8745.12,6931.74,0.029,Facebook,Video,No
137554,4328.61,4238.69,0.183,Facebook,Post,No
520089,4215.23,4615.2,0.178,Twitter,Story,No
246160,553.75,448.87,0.067,YouTube,Video,No
104844,9387.37,12473.6,0.198,Instagram,Image,Yes
112032,9156.04,23693.42,0.129,Twitter,Story,Yes
831222,4566.56,11278.07,0.043,YouTube,Image,No
367645,6046.61,16124.89,0.05,Twitter,Reel,No
703098,2704.39,3100.56,0.111,Instagram,Post,No
687736,8607.17,20576.18,0.173,TikTok,Reel,Yes
77077,9997.54,26916.4,0.134,YouTube,Video,Yes
310735,4084.21,4132.6,0.161,YouTube,Story,No
2062,7290.4,17302.59,0.061,Twitter,Post,No
243934,4735.35,4916.31,0.05,Facebook,Video,No
8461,791.93,1125.69,0.126,TikTok,Reel,Yes
866580,9827.53,24079.27,0.165,Facebook,Reel,Yes
959378,1241.66,1274.45,0.029,YouTube,Story,No
471949,4276.87,8541.73,0.022,Facebook,Story,No
880459,8899.95,15269.45,0.046,Facebook,Reel,No
110751,6466.73,9237.13,0.1,YouTube,Story,Yes
704662,843.72,2031.64,0.091,Twitter,Image,Yes
782725,7380.82,14667.11,0.052,Facebook,Video,No
376960,4300.03,5268.59,0.135,TikTok,Video,Yes
969078,5573.02,13514.13,0.089,Twitter,Reel,Yes
523552,2184.73,1467.09,0.064,YouTube,Story,No
164052,7953.8,14071.46,0.106,Twitter,Video,Yes
782712,4778.05,10813.84,0.122,Facebook,Video,Yes
880191,7048.92,7053.65,0.148,Facebook,Post,No
588421,9556.9,23058.45,0.132,Twitter,Post,Yes
951095,2996.83,1793.3,0.061,YouTube,Reel,No
791074,1694.36,1513.8,0.18,Twitter,Story,No
760746,6433.77,7416.98,0.046,Twitter,Video,No
55886,6922.3,8945.84,0.064,TikTok,Story,No
926748,5431.98,8358.4,0.045,Facebook,Image,No
617529,3272.82,4074.0,0.05,Facebook,Image,No
241016,7950.78,17859.06,0.022,Instagram,Story,No
105537,7500.38,22441.41,0.114,Facebook,Story,Yes
466918,9536.36,22839.48,0.132,Facebook,Story,Yes
715743,4432.7,3288.07,0.12,TikTok,Story,No
677473,3185.35,2465.55,0.144,Twitter,Image,No
332868,9919.13,11040.48,0.117,Facebook,Image,No
986257,8182.89,12376.48,0.183,Instagram,Post,Yes
174115,5771.3,11062.91,0.102,Instagram,Video,Yes
778401,1453.55,3130.73,0.139,YouTube,Post,Yes
674034,1146.44,2673.04,0.072,Twitter,Reel,Yes
193029,2620.63,3217.99,0.056,Facebook,Story,No
508994,1621.38,2071.52,0.079,Instagram,Video,Yes
13940,3421.37,7990.17,0.113,Instagram,Reel,Yes
523313,4288.06,10796.04,0.079,TikTok,Story,Yes
892490,2393.84,1208.38,0.133,Facebook,Story,No
951438,4414.82,4738.61,0.123,YouTube,Image,No
199522,7421.91,20658.34,0.066,YouTube,Image,No
580111,4942.43,12948.39,0.174,Instagram,Post,Yes
935405,1311.15,3854.73,0.076,Twitter,Image,Yes
465310,420.52,1215.69,0.09,Twitter,Story,Yes
203041,5180.84,6355.61,0.137,TikTok,Story,Yes
725479,1186.85,1411.67,0.146,YouTube,Reel,No
243615,5239.71,7450.09,0.18,Instagram,Story,Yes
92321,9665.91,28397.06,0.035,YouTube,Image,No
377826,5537.76,8878.75,0.118,YouTube,Reel,Yes
623605,3809.03,8514.54,0.118,TikTok,Story,Yes
327916,2900.57,3032.37,0.09,Twitter,Image,No
975339,9287.34,7472.57,0.2,Facebook,Image,No
139368,6972.85,3663.77,0.036,YouTube,Story,No
957331,1975.95,5028.7,0.104,Twitter,Story,Yes
413003,9963.34,20983.39,0.025,TikTok,Post,No
646822,1055.85,1930.9,0.139,YouTube,Reel,Yes
642232,7584.56,21410.67,0.184,Facebook,Post,Yes
476781,8311.35,7498.57,0.077,Facebook,Reel,No
558665,5154.1,10327.1,0.026,Twitter,Post,No
150646,8102.74,20974.52,0.136,TikTok,Image,Yes
421993,2305.46,5867.3,0.021,Facebook,Reel,No
250768,6257.43,12424.85,0.05,Instagram,Reel,No
265237,934.49,912.88,0.168,Instagram,Post,No
720128,8311.19,8173.14,0.027,YouTube,Image,No
536620,3585.56,3658.24,0.161,Twitter,Reel,No
973195,2491.86,1355.7,0.191,Facebook,Story,No
599357,7666.13,14079.09,0.176,Twitter,Post,Yes
164639,6887.21,12332.82,0.148,Facebook,Story,Yes
881432,3310.07,2699.93,0.059,Twitter,Post,No
129389,3850.59,3266.06,0.152,Instagram,Reel,No
439452,803.27,1713.44,0.155,Twitter,Video,Yes
263678,2374.98,4077.41,0.028,YouTube,Video,No
247693,6122.67,17559.85,0.11,TikTok,Story,Yes
115914,172.0,162.06,0.082,TikTok,Video,No
867792,5365.05,3227.18,0.064,Instagram,Reel,No
812006,4511.82,13414.96,0.138,TikTok,Reel,Yes
639046,9731.73,26482.31,0.022,TikTok,Image,No
284097,4934.27,9994.29,0.056,Twitter,Reel,No
538857,188.24,244.14,0.147,Twitter,Image,Yes
369444,7201.23,15852.6,0.091,Twitter,Story,Yes
661482,590.98,862.89,0.123,Instagram,Image,Yes
317480,9688.28,27203.99,0.052,Instagram,Post,No
726836,4136.62,10498.79,0.081,Facebook,Post,Yes
87516,9254.16,27653.36,0.159,YouTube,Image,Yes
77256,9872.12,20839.52,0.132,YouTube,Post,Yes
489011,6772.67,10131.98,0.082,Twitter,Image,Yes
665917,4949.3,14619.03,0.123,Instagram,Story,Yes
255079,959.15,595.68,0.054,Instagram,Reel,No
423132,9017.19,25114.39,0.134,YouTube,Story,Yes
602661,3297.6,8699.31,0.109,TikTok,Story,Yes
435376,4219.57,7093.1,0.168,TikTok,Image,Yes
971083,4752.79,3596.95,0.108,Twitter,Image,No
636775,4565.78,5759.6,0.057,YouTube,Reel,No
586457,5365.72,6567.35,0.02,TikTok,Reel,No
278068,619.67,634.23,0.115,Facebook,Image,No
545026,1006.2,539.15,0.179,TikTok,Post,No
658957,5631.2,6709.16,0.086,TikTok,Post,No
449648,1884.44,2994.64,0.07,YouTube,Story,Yes
86178,3241.99,4282.21,0.017,TikTok,Story,No
979771,4071.36,10799.86,0.106,TikTok,Reel,Yes
388881,7160.87,17003.9,0.116,Instagram,Post,Yes
97143,3288.12,3100.99,0.136,TikTok,Image,No
698789,5554.85,14964.52,0.175,Instagram,Post,Yes
600792,6386.4,17129.72,0.194,TikTok,Reel,Yes
735983,2459.05,6870.88,0.051,TikTok,Video,No
380039,3036.55,8083.3,0.138,Facebook,Video,Yes
248644,6841.19,8714.12,0.043,Instagram,Post,No
210755,5885.08,17011.37,0.106,Facebook,Post,Yes
892378,2577.44,1588.78,0.176,Twitter,Post,No
347709,8688.82,10614.69,0.18,Facebook,Video,Yes
216048,1856.35,4607.49,0.165,TikTok,Image,Yes
17029,7376.33,5284.61,0.043,Twitter,Video,No
103421,8302.15,7356.96,0.069,Facebook,Post,No
752731,7116.34,20845.85,0.14,Twitter,Image,Yes
774068,7762.81,13272.6,0.131,Facebook,Reel,Yes
467755,7678.93,8958.21,0.162,TikTok,Post,No
321961,2177.28,4831.08,0.153,TikTok,Video,Yes
283260,2115.67,4402.9,0.073,Instagram,Reel,Yes
675943,9164.36,16512.93,0.13,Facebook,Post,Yes
701903,3901.08,7669.36,0.154,YouTube,Reel,Yes
970231,793.34,1901.42,0.123,Facebook,Post,Yes
172890,9508.04,14069.38,0.168,TikTok,Video,Yes
193192,232.75,154.99,0.014,YouTube,Reel,No
535633,2392.02,4418.96,0.092,Instagram,Reel,Yes
754753,3468.14,3058.79,0.167,Facebook,Post,No
467978,6418.68,12924.79,0.06,TikTok,Reel,No
562353,7903.19,4389.55,0.067,YouTube,Post,No
920178,319.19,720.57,0.01,Facebook,Post,No
693517,4503.91,4981.57,0.176,Facebook,Story,No
915391,5713.42,16719.69,0.08,Facebook,Reel,Yes
690870,5412.63,13194.73,0.109,YouTube,Reel,Yes
808461,5469.7,9621.31,0.179,Twitter,Video,Yes
813467,7552.81,14804.32,0.154,YouTube,Story,Yes
614369,8526.95,6180.84,0.095,Twitter,Story,No
137998,955.81,1490.06,0.081,TikTok,Image,Yes
836988,4102.87,6089.38,0.182,Facebook,Reel,Yes
560550,3980.22,6648.76,0.168,TikTok,Story,Yes
940903,3352.85,6682.6,0.128,TikTok,Reel,Yes
345894,6385.8,11145.6,0.129,Twitter,Image,Yes
931491,5487.41,10839.93,0.11,YouTube,Image,Yes
248908,8393.61,20338.62,0.047,YouTube,Story,No
556839,2973.53,7670.53,0.042,Instagram,Story,No
514942,5819.85,6828.01,0.132,Facebook,Story,No
561347,2214.32,6264.75,0.014,TikTok,Post,No
541677,8692.87,4726.65,0.185,Instagram,Reel,No
305958,4778.87,3124.29,0.143,TikTok,Video,No
117421,6342.5,7287.76,0.143,Twitter,Story,No
398172,9308.39,14714.1,0.15,TikTok,Post,Yes
884671,7648.2,18454.53,0.04,YouTube,Video,No
178558,1662.52,1892.19,0.064,Twitter,Reel,No
191285,9685.53,12610.21,0.163,Twitter,Reel,Yes
369377,2277.99,5286.21,0.107,Instagram,Image,Yes
351164,6709.08,16486.6,0.078,YouTube,Post,Yes
630674,5669.75,8214.01,0.199,YouTube,Image,Yes
467725,641.67,973.22,0.094,Facebook,Story,Yes
271143,5368.11,14286.45,0.149,Facebook,Reel,Yes
771188,5714.57,14115.5,0.149,Twitter,Image,Yes
692252,7405.32,10532.76,0.078,TikTok,Post,Yes
154077,6710.99,17809.28,0.157,Instagram,Reel,Yes
256658,1699.93,2222.15,0.143,YouTube,Image,Yes
854329,9979.82,7423.7,0.014,TikTok,Reel,No
45439,3809.26,4100.86,0.107,Twitter,Post,No
24331,241.48,258.95,0.034,Facebook,Reel,No
488879,2210.11,1540.23,0.188,Instagram,Post,No
309645,784.61,431.11,0.01,YouTube,Reel,No
414244,224.23,465.18,0.097,YouTube,Post,Yes
700438,7041.33,19104.58,0.2,TikTok,Story,Yes
954680,1406.63,3583.07,0.146,YouTube,Video,Yes
921304,4657.34,11183.93,0.077,YouTube,Video,Yes
14233,8173.97,9256.05,0.076,Facebook,Image,No
404704,1343.59,1925.56,0.174,TikTok,Image,Yes
631271,9840.92,17251.39,0.013,YouTube,Reel,No
190651,1272.18,1938.66,0.094,Instagram,Image,Yes
855741,520.99,1062.52,0.124,YouTube,Image,Yes
657667,881.13,903.72,0.082,YouTube,Video,No
652539,2153.85,2678.31,0.069,YouTube,Story,No
157730,4557.34,8427.06,0.059,Instagram,Image,No
258802,4437.31,7212.91,0.039,Twitter,Image,No
260480,9595.4,10236.64,0.187,Twitter,Post,No
629068,8664.98,25366.88,0.173,Instagram,Video,Yes
684889,3933.11,2311.02,0.074,YouTube,Post,No
945789,8561.28,17612.19,0.082,Facebook,Post,Yes
864663,2607.2,1736.45,0.099,TikTok,Post,No
937737,7442.44,14507.73,0.114,TikTok,Video,Yes
345855,3805.63,5355.88,0.042,YouTube,Image,No
588111,5130.87,14012.83,0.137,Twitter,Reel,Yes
291160,6419.67,14216.59,0.042,TikTok,Story,No
415170,6599.07,18168.35,0.155,Facebook,Story,Yes
671909,177.29,345.74,0.142,TikTok,Story,Yes
671396,6061.47,11828.19,0.149,Twitter,Image,Yes
444945,5593.18,4500.42,0.154,Twitter,Post,No
993382,3480.92,4601.45,0.168,Twitter,Reel,Yes
217464,1835.81,3972.99,0.149,YouTube,Story,Yes
182144,4534.74,6146.54,0.178,Facebook,Image,Yes
881729,9000.34,9262.94,0.084,Twitter,Image,No
536381,6904.99,15250.92,0.106,Twitter,Post,Yes
114936,6186.1,6145.67,0.105,Facebook,Post,No
456968,908.63,2132.5,0.092,Instagram,Post,Yes
628438,9185.95,14595.01,0.021,Facebook,Reel,No
111155,8286.35,13042.74,0.106,YouTube,Video,Yes
659250,7149.34,10216.07,0.051,YouTube,Video,No
334478,7201.18,11707.52,0.144,Facebook,Reel,Yes
213781,7886.18,6654.96,0.037,Twitter,Story,No
182196,2132.19,5163.44,0.151,Facebook,Image,Yes
489455,2508.7,3089.36,0.045,TikTok,Reel,No
377965,9812.87,13427.28,0.141,Facebook,Post,Yes
66679,2911.95,5583.14,0.129,TikTok,Story,Yes
279518,7113.07,17920.14,0.026,YouTube,Story,No
562419,3780.1,8256.81,0.148,Instagram,Video,Yes
514287,1878.49,2875.66,0.073,TikTok,Video,Yes
700746,2033.21,2750.84,0.114,Instagram,Image,Yes
561696,6298.37,7745.48,0.039,YouTube,Post,No
801812,6296.76,14200.8,0.066,Instagram,Image,No
153545,9978.58,11689.31,0.021,Facebook,Reel,No
4729,3040.5,7320.14,0.083,TikTok,Video,Yes
798606,5339.75,14692.21,0.073,Instagram,Video,Yes
646275,4773.96,9636.66,0.06,TikTok,Video,No
731051,8968.35,10425.97,0.057,Instagram,Video,No
701780,6674.6,3984.93,0.031,Facebook,Story,No
405427,6965.79,15365.6,0.096,Instagram,Video,Yes
497043,4248.84,8752.82,0.111,Twitter,Post,Yes
544692,1470.58,4383.47,0.044,Twitter,Reel,No
814081,9332.18,19865.38,0.106,Instagram,Image,Yes
710560,7782.62,10859.02,0.149,TikTok,Post,Yes
354531,2443.48,5321.82,0.026,YouTube,Story,No
867651,2087.06,4444.98,0.014,Facebook,Reel,No
184163,9272.66,16814.33,0.067,Facebook,Reel,No
946456,4332.32,5075.51,0.124,TikTok,Video,No
384934,8950.67,10487.39,0.188,YouTube,Post,No
51861,164.6,321.96,0.181,Instagram,Story,Yes
120975,9792.94,11762.0,0.062,YouTube,Story,No
356249,911.91,2515.37,0.173,TikTok,Image,Yes
330125,9546.14,21785.24,0.171,Facebook,Post,Yes
556667,5791.61,15900.21,0.182,TikTok,Reel,Yes
343553,9511.81,8027.12,0.061,TikTok,Image,No
341754,3236.76,6651.16,0.107,Facebook,Reel,Yes
585054,6861.88,19002.59,0.183,Facebook,Story,Yes
79249,8936.85,4613.68,0.19,Instagram,Story,No
522998,5865.77,9252.89,0.014,TikTok,Reel,No
881179,8766.18,6464.56,0.082,TikTok,Story,No
461857,7429.75,11971.34,0.149,YouTube,Video,Yes
408974,9767.78,23724.91,0.197,Instagram,Reel,Yes
945994,2361.87,1479.45,0.06,Facebook,Image,No
179376,7267.49,10048.78,0.134,YouTube,Story,Yes
927694,7599.01,16402.55,0.041,YouTube,Post,No
900092,7323.1,14479.91,0.081,TikTok,Video,Yes
574881,614.73,396.16,0.117,YouTube,Story,No
572650,6654.91,17123.01,0.103,Facebook,Story,Yes
475718,9974.41,19238.79,0.149,YouTube,Post,Yes
389518,7468.93,6070.92,0.069,Instagram,Story,No
904450,2985.25,3697.4,0.01,YouTube,Reel,No
693353,6912.85,10592.01,0.015,Instagram,Post,No
